x,a,b,c,d,index_value,true_index_value,label
2,180,112,215,228,448,3853.62,0
3,200,111,215,228,447,3853.67,0
4,205,121,215,228,444,3853.82,0
5,236,126,224,228,428,3854.65,0
6,236,117,235,228,390,3856.6,0
7,235,116,230,228,355,3858.4,0
8,215,88,204,228,317,3860.35,0
9,193,88,203,223,312,3860.61,0
10,178,91,199,224,337,3859.32,0
11,184,100,201,224,354,3858.45,0
12,185,104,210,225,370,3857.63,0
13,190,114,206,226,396,3856.29,0
14,190,115,202,228,396,3856.29,0
15,195,119,200,228,418,3855.16,0
16,196,116,213,228,418,3855.16,0
17,196,104,211,228,397,3856.24,0
18,195,96,191,226,383,3856.96,0
19,191,96,177,226,386,3856.8,0
20,191,97,173,226,390,3856.6,0
21,191,98,188,226,392,3856.5,0
22,194,95,182,227,388,3856.7,0
23,198,102,174,227,393,3856.44,0
24,198,106,174,227,386,3856.8,0
25,197,103,183,224,379,3857.16,0
26,191,91,177,223,365,3857.88,0
27,189,87,166,225,358,3858.24,0
28,194,99,159,226,388,3856.7,0
29,196,100,167,227,389,3856.65,0
30,197,114,182,229,422,3854.95,0
31,202,113,179,229,424,3854.85,0
32,202,112,174,229,418,3855.16,0
33,203,112,171,228,421,3855.01,0
34,203,110,178,229,421,3855.01,0
35,202,109,177,230,424,3854.85,0
36,202,101,172,230,399,3856.14,0
37,203,98,167,229,399,3856.14,0
38,203,88,163,229,376,3857.32,0
39,203,80,163,228,364,3857.93,0
40,201,61,156,225,334,3859.48,0
41,198,55,143,218,322,3860.09,0
42,191,43,132,218,303,3861.07,0
43,190,44,141,218,303,3861.07,0
44,189,37,138,217,281,3862.2,0
45,187,35,130,215,279,3862.3,0
46,187,34,123,219,284,3862.04,0
47,191,47,117,222,308,3860.81,0
48,196,58,130,227,320,3860.19,0
49,201,77,142,230,337,3859.32,0
50,204,88,143,230,347,3858.81,0
51,206,99,145,231,356,3858.34,0
52,208,107,155,231,366,3857.83,0
53,210,112,162,232,367,3857.78,0
54,212,115,161,233,369,3857.68,0
55,213,115,158,234,359,3858.19,0
56,213,112,156,233,355,3858.4,0
57,213,103,158,232,327,3859.83,0
58,212,97,153,231,316,3860.4,0
59,208,87,146,230,304,3861.02,0
60,206,82,140,227,303,3861.07,0
61,202,76,143,224,298,3861.32,0
62,199,74,141,221,291,3861.68,0
