x,a,b,c,d,index_value,true_index_value,label
1,152,61,94,231,126,3743.42,0
2,153,61,94,224,126,3743.42,0
3,152,78,94,196,167,3739.15,0
4,29,109,94,184,210,3734.67,0
5,42,137,102,184,287,3726.64,0
6,44,168,117,179,335,3721.64,0
7,50,191,138,177,394,3715.49,0
8,51,215,163,175,436,3711.11,0
9,51,224,189,165,457,3708.92,0
10,55,219,199,160,458,3708.82,3
11,57,204,191,160,433,3711.42,3
12,61,194,176,160,423,3712.47,3
13,68,184,158,160,410,3713.82,3
14,69,170,147,160,388,3716.12,3
15,76,165,134,159,382,3716.74,3
16,78,156,128,159,366,3718.41,3
17,78,153,122,158,361,3718.93,3
18,81,150,118,157,362,3718.82,3
19,87,141,114,157,368,3718.2,3
20,87,139,111,156,377,3717.26,3
21,88,137,116,157,392,3715.7,3
22,91,136,120,160,396,3715.28,3
23,98,136,119,161,395,3715.39,3
24,104,136,112,161,401,3714.76,3
25,105,136,126,161,409,3713.93,3
26,105,131,124,160,399,3714.97,3
27,105,121,111,157,378,3717.16,3
28,104,112,98,156,363,3718.72,3
29,104,101,88,156,342,3720.91,3
30,105,97,83,156,336,3721.53,3
31,109,91,71,158,332,3721.95,3
32,113,92,69,160,337,3721.43,3
33,116,94,65,160,345,3720.6,3
34,118,98,74,161,348,3720.28,3
35,120,99,74,161,350,3720.08,3
36,120,98,72,161,339,3721.22,3
37,120,92,66,159,322,3722.99,3
38,120,89,61,158,312,3724.04,3
39,120,77,61,155,277,3727.68,3
40,119,68,50,151,260,3729.46,3
41,114,60,37,146,223,3733.31,3
42,110,53,27,143,206,3735.08,3
43,109,53,34,142,195,3736.23,3
44,110,56,40,140,199,3735.81,3
45,111,61,40,142,205,3735.19,3
46,114,68,40,144,227,3732.9,3
47,116,76,43,145,232,3732.37,3
48,118,84,55,147,258,3729.66,3
49,120,90,61,147,266,3728.83,3
50,121,93,61,149,277,3727.68,3
51,124,96,63,149,292,3726.12,3
52,125,97,69,149,296,3725.7,3
53,125,93,71,149,292,3726.12,3
54,125,89,62,149,283,3727.06,3
55,125,82,55,147,265,3728.94,3
56,124,80,49,145,256,3729.87,3
57,124,73,49,145,236,3731.96,3
58,123,70,46,141,225,3733.1,3
59,122,68,38,141,214,3734.25,3
60,123,75,37,141,232,3732.37,3
61,123,78,45,141,240,3731.54,3
62,123,78,51,139,231,3732.48,3
63,123,76,46,137,219,3733.73,3
64,122,73,40,136,202,3735.5,3
65,121,71,37,135,199,3735.81,3
66,121,70,37,133,196,3736.13,3
67,121,70,33,133,196,3736.13,3
68,120,70,33,131,197,3736.02,3
69,120,73,31,131,208,3734.88,3
70,121,76,36,131,219,3733.73,3
71,122,80,42,132,233,3732.27,3
72,122,82,42,134,240,3731.54,3
73,124,83,40,135,244,3731.12,3
74,126,87,40,135,253,3730.19,3
75,126,88,47,135,254,3730.08,3
76,126,89,50,133,255,3729.98,3
77,125,88,47,132,254,3730.08,3
78,125,85,45,131,239,3731.65,3
79,124,84,47,129,239,3731.65,3
80,125,85,48,130,241,3731.44,3
81,126,89,48,131,254,3730.08,3
82,126,90,47,131,257,3729.77,3
83,127,92,49,131,259,3729.56,3
84,127,92,53,131,256,3729.87,3
85,127,90,53,131,248,3730.71,3
86,127,87,49,129,240,3731.54,3
87,127,83,45,127,228,3732.79,3
88,126,80,45,126,220,3733.63,3
89,125,74,41,124,212,3734.46,3
90,125,71,37,124,203,3735.4,3
91,124,65,32,122,190,3736.75,3
92,122,57,27,116,169,3738.94,3
93,119,54,25,109,158,3740.09,3
94,116,51,24,109,147,3741.23,3
95,116,50,24,108,143,3741.65,3
96,117,53,22,108,145,3741.44,3
97,117,54,22,108,146,3741.34,3
98,117,54,29,106,144,3741.55,3
99,116,51,28,104,129,3743.11,3
100,115,48,25,99,121,3743.94,3
101,113,44,21,95,109,3745.19,3
102,111,41,21,92,99,3746.24,3
103,108,26,19,86,96,3746.55,3
104,105,26,13,81,101,3746.03,3
105,103,27,9,79,105,3745.61,3
