x,a,b,c,d,index_value,true_index_value,label
2,226,168,235,237,434,3726.51,0
3,243,182,235,237,451,3722.58,0
4,243,215,235,237,463,3719.8,0
5,242,212,236,237,467,3718.88,0
6,236,192,226,237,452,3722.35,0
7,227,183,212,237,449,3723.04,0
8,220,169,197,237,436,3726.05,0
9,210,161,184,237,433,3726.74,0
10,191,159,176,237,428,3727.9,0
11,179,160,184,237,428,3727.9,0
12,179,164,191,237,428,3727.9,0
13,177,165,188,237,427,3728.13,0
14,171,167,183,237,428,3727.9,0
15,173,172,180,237,432,3726.97,0
16,174,176,190,237,434,3726.51,0
17,174,182,195,237,436,3726.05,0
18,173,186,197,237,436,3726.05,0
19,171,188,197,237,436,3726.05,0
20,170,188,201,237,435,3726.28,0
21,166,185,204,237,433,3726.74,0
22,165,185,198,237,432,3726.97,0
23,163,191,192,237,437,3725.81,0
24,164,197,192,237,437,3725.81,0
25,166,206,204,237,442,3724.66,0
26,168,212,213,237,444,3724.2,0
27,171,215,212,237,446,3723.73,0
28,171,217,211,237,448,3723.27,0
29,170,213,207,236,446,3723.73,0
30,165,210,214,236,444,3724.2,0
31,155,203,211,235,438,3725.58,0
32,153,200,205,235,436,3726.05,0
33,150,200,199,235,433,3726.74,0
34,154,203,205,236,438,3725.58,0
35,162,213,211,236,444,3724.2,0
36,166,216,211,237,450,3722.81,0
37,169,218,212,237,455,3721.65,3
38,169,214,208,237,453,3722.11,3
39,169,210,210,237,448,3723.27,3
40,168,202,205,236,442,3724.66,3
41,167,194,197,236,436,3726.05,3
42,165,185,189,236,431,3727.2,3
43,163,173,186,235,425,3728.59,3
44,155,164,178,234,418,3730.21,3
45,147,156,169,233,413,3731.36,3
46,144,147,165,232,406,3732.98,3
47,142,146,162,230,405,3733.21,3
48,131,149,165,230,406,3732.98,3
49,126,154,167,229,411,3731.83,3
50,126,155,165,229,412,3731.6,3
51,125,155,164,228,411,3731.83,3
52,120,151,168,228,409,3732.29,3
53,121,156,167,228,412,3731.6,3
54,124,158,163,228,413,3731.36,3
55,124,165,167,228,415,3730.9,3
56,124,167,167,228,414,3731.13,3
57,123,168,173,228,414,3731.13,3
58,124,165,170,228,411,3731.83,3
59,124,161,168,228,408,3732.52,3
60,123,157,163,227,404,3733.45,3
61,124,157,163,227,402,3733.91,3
62,124,158,167,227,399,3734.6,3
63,123,156,165,227,397,3735.06,3
64,122,152,159,227,392,3736.22,3
65,122,148,157,226,389,3736.91,3
66,122,146,158,226,388,3737.15,3
67,122,147,157,226,386,3737.61,3
68,122,147,157,226,387,3737.38,3
69,121,148,157,226,387,3737.38,3
70,120,148,161,225,386,3737.61,3
71,119,151,160,226,385,3737.84,3
72,123,154,157,226,385,3737.84,3
73,123,157,159,226,383,3738.3,3
74,122,159,159,225,383,3738.3,3
75,120,162,161,225,384,3738.07,3
76,120,169,165,225,388,3737.15,3
77,122,172,165,225,391,3736.45,3
78,122,174,165,224,393,3735.99,3
79,122,171,166,224,390,3736.68,3
80,121,169,161,224,388,3737.15,3
81,120,168,159,224,387,3737.38,3
82,120,164,158,223,385,3737.84,3
83,118,161,154,224,382,3738.53,3
84,122,171,158,224,391,3736.45,3
85,124,179,166,224,393,3735.99,3
86,124,189,173,224,402,3733.91,3
87,125,193,177,224,399,3734.6,3
88,125,190,179,224,397,3735.06,3
89,124,187,177,224,390,3736.68,3
90,123,184,172,223,388,3737.15,3
91,123,186,169,223,389,3736.91,3
92,122,186,171,223,390,3736.68,3
93,123,184,171,223,389,3736.91,3
94,123,182,167,223,387,3737.38,3
95,123,179,165,223,385,3737.84,3
96,122,178,162,223,384,3738.07,3
97,122,173,162,222,382,3738.53,3
98,121,168,161,222,378,3739.46,3
99,119,165,156,221,374,3740.38,3
100,117,162,151,220,371,3741.08,3
101,116,157,151,220,368,3741.77,3
102,114,155,151,219,363,3742.93,3
103,110,151,147,218,359,3743.85,3
104,108,152,147,217,357,3744.31,3
105,106,152,149,217,356,3744.55,3
106,105,151,150,216,354,3745.01,3
107,104,148,148,216,350,3745.93,3
108,104,154,146,216,349,3746.16,3
109,104,156,146,216,351,3745.7,3
110,104,163,150,216,353,3745.24,3
111,104,164,156,215,352,3745.47,3
112,105,165,155,215,351,3745.7,3
113,105,165,154,215,350,3745.93,3
114,104,158,152,215,346,3746.86,3
115,102,156,148,214,344,3747.32,3
116,100,149,145,213,339,3748.48,3
117,99,151,142,213,339,3748.48,3
118,99,150,141,213,338,3748.71,3
119,98,148,143,211,333,3749.86,3
120,95,144,141,211,329,3750.79,3
121,94,143,140,210,323,3752.18,3
122,94,145,139,210,322,3752.41,3
123,93,146,139,209,321,3752.64,3
124,92,146,140,209,320,3752.87,3
125,90,146,141,207,316,3753.8,3
126,87,141,140,207,312,3754.72,3
127,86,136,134,206,306,3756.11,3
128,83,131,130,204,302,3757.03,3
129,79,129,131,203,301,3757.26,3
130,77,131,131,202,302,3757.03,3
131,76,129,131,202,299,3757.73,3
132,75,129,127,201,298,3757.96,3
133,76,139,121,202,302,3757.03,3
134,79,148,129,202,310,3755.18,3
135,80,161,142,202,315,3754.03,3
136,80,167,149,202,319,3753.1,3
137,80,166,152,202,316,3753.8,3
138,79,164,151,201,314,3754.26,3
139,79,163,149,201,313,3754.49,3
140,78,162,145,201,311,3754.95,3
141,78,161,145,200,310,3755.18,3
142,78,164,142,200,310,3755.18,3
143,78,167,144,200,313,3754.49,3
144,79,171,147,200,314,3754.26,3
145,79,176,147,200,315,3754.03,3
146,80,178,147,201,316,3753.8,3
147,82,184,150,201,319,3753.1,3
148,84,188,151,201,323,3752.18,3
149,84,192,155,201,325,3751.71,3
