x,a,b,c,d,index_value,true_index_value,label
2,193,151,135,6,291,3931.13,0
3,198,140,135,8,293,3930.96,0
4,198,129,135,8,305,3929.95,0
5,197,118,125,9,309,3929.61,0
6,194,116,123,10,307,3929.78,0
7,193,112,125,12,301,3930.29,0
8,205,101,117,13,294,3930.88,0
9,214,95,107,14,278,3932.22,0
10,214,86,98,14,263,3933.48,0
11,213,83,101,14,253,3934.32,0
12,198,78,98,15,250,3934.58,0
13,197,78,95,15,251,3934.49,0
14,195,75,84,16,252,3934.41,0
15,197,76,80,17,261,3933.65,0
16,197,75,90,18,262,3933.57,0
17,196,69,91,18,250,3934.58,0
18,194,62,82,18,234,3935.92,0
19,188,57,71,18,223,3936.85,0
20,189,54,63,19,226,3936.59,0
21,191,54,73,19,242,3935.25,0
22,191,54,73,20,244,3935.08,0
23,191,53,67,20,247,3934.83,0
24,191,50,63,20,241,3935.33,0
25,191,49,68,20,238,3935.59,0
26,191,47,66,21,235,3935.84,0
27,190,44,60,21,232,3936.09,0
28,188,40,54,22,223,3936.85,0
29,190,38,50,22,222,3936.93,0
30,192,38,59,23,223,3936.85,0
31,195,40,59,24,231,3936.17,0
32,195,40,58,25,232,3936.09,0
33,195,37,53,25,224,3936.76,0
34,193,34,56,25,219,3937.18,0
35,191,30,54,25,208,3938.11,0
36,190,29,48,25,206,3938.28,0
37,189,29,41,25,205,3938.36,0
38,188,28,40,25,204,3938.45,0
39,187,30,46,25,213,3937.69,0
40,191,32,46,26,215,3937.52,0
41,195,35,48,27,231,3936.17,0
42,195,36,48,28,234,3935.92,0
43,198,39,52,29,247,3934.83,0
44,199,40,55,30,248,3934.74,0
45,201,39,53,31,253,3934.32,0
46,204,38,50,31,250,3934.58,0
47,205,37,46,32,247,3934.83,0
48,205,38,54,33,252,3934.41,0
49,205,36,55,33,250,3934.58,0
50,204,35,51,32,249,3934.66,0
51,202,31,47,32,242,3935.25,0
52,201,30,49,32,243,3935.17,0
53,203,33,47,33,251,3934.49,0
54,203,34,49,34,253,3934.32,0
55,203,32,49,34,246,3934.91,0
56,201,29,46,34,236,3935.75,0
57,199,26,48,34,228,3936.43,0
58,197,25,47,34,225,3936.68,0
59,196,24,46,34,225,3936.68,0
60,196,24,43,34,231,3936.17,0
61,196,24,47,34,233,3936.01,0
62,196,20,48,34,224,3936.76,0
63,195,16,43,34,210,3937.94,0
64,193,15,37,34,206,3938.28,0
65,195,16,33,35,210,3937.94,0
66,195,22,42,36,229,3936.34,0
67,197,24,46,36,234,3935.92,0
68,198,26,47,37,239,3935.5,0
69,199,26,46,38,240,3935.42,0
70,201,27,49,39,243,3935.17,0
71,204,29,48,40,246,3934.91,0
72,205,30,47,41,247,3934.83,0
73,205,29,47,41,244,3935.08,0
74,204,27,44,41,240,3935.42,0
75,207,28,46,42,238,3935.59,0
76,209,28,46,43,236,3935.75,0
77,209,26,46,43,231,3936.17,0
78,209,23,43,43,222,3936.93,0
79,207,20,41,43,214,3937.6,0
80,207,19,40,43,217,3937.35,0
81,207,20,36,44,217,3937.35,0
82,207,19,37,44,220,3937.1,0
83,206,16,35,44,205,3938.36,0
84,205,14,35,44,200,3938.78,0
85,205,11,33,44,191,3939.54,0
86,204,9,30,43,186,3939.96,0
87,203,6,28,43,180,3940.46,0
88,202,4,28,43,177,3940.72,0
89,200,4,26,43,182,3940.3,0
90,200,6,26,44,183,3940.21,0
91,200,8,26,44,192,3939.45,0
92,201,12,25,44,192,3939.45,0
93,203,16,31,45,207,3938.19,0
94,204,19,34,46,208,3938.11,0
95,204,21,37,46,207,3938.19,0
96,204,19,37,46,194,3939.29,0
97,202,17,38,46,186,3939.96,0
98,201,14,37,45,173,3941.05,0
99,200,12,35,45,165,3941.73,0
100,199,11,31,45,161,3942.06,0
101,200,13,29,46,163,3941.89,0
102,201,18,32,47,176,3940.8,0
103,205,24,35,48,187,3939.87,0
104,207,29,40,49,199,3938.87,0
105,208,32,44,50,197,3939.03,0
106,210,34,47,51,193,3939.37,0
107,212,36,50,52,194,3939.29,0
108,216,40,52,54,206,3938.28,0
109,218,42,52,55,208,3938.11,0
110,218,43,56,55,202,3938.61,0
111,217,43,60,55,200,3938.78,0
112,214,41,59,55,191,3939.54,0
113,215,42,57,56,196,3939.12,0
114,216,43,56,56,206,3938.28,0
115,216,44,56,57,210,3937.94,0
116,217,45,58,57,218,3937.27,0
117,218,45,57,58,217,3937.35,0
118,218,44,57,58,216,3937.44,0
119,219,43,56,58,211,3937.86,0
120,219,38,56,57,199,3938.87,0
121,218,35,53,56,189,3939.71,0
122,213,27,48,54,164,3941.81,0
123,211,24,43,54,158,3942.31,0
124,205,20,40,54,150,3942.99,0
125,204,19,38,54,152,3942.82,0
126,204,18,38,53,147,3943.24,0
127,203,16,34,53,146,3943.32,0
128,201,15,32,53,143,3943.58,0
129,200,15,33,53,144,3943.49,0
130,200,15,34,53,147,3943.24,0
131,199,15,31,53,150,3942.99,0
132,201,17,31,54,157,3942.4,0
133,201,19,30,54,161,3942.06,0
134,201,20,33,55,166,3941.64,0
135,201,20,34,55,164,3941.81,0
136,202,21,33,55,170,3941.3,0
137,207,27,33,56,179,3940.55,0
138,207,29,37,58,189,3939.71,0
139,208,33,44,59,197,3939.03,0
140,209,34,44,59,202,3938.61,0
141,213,38,44,61,213,3937.69,0
142,213,40,44,62,218,3937.27,0
143,215,44,51,63,228,3936.43,0
144,216,44,53,63,228,3936.43,0
145,217,44,53,64,230,3936.26,0
146,218,43,53,65,235,3935.84,0
147,218,42,53,65,235,3935.84,0
148,218,40,53,65,235,3935.84,0
149,218,39,50,66,234,3935.92,0
150,219,39,49,66,236,3935.75,0
151,220,41,48,67,244,3935.08,0
152,220,41,51,68,245,3935.0,0
153,221,41,52,68,249,3934.66,0
154,221,40,50,68,249,3934.66,0
155,225,42,49,70,259,3933.82,0
156,226,43,49,71,263,3933.48,0
157,227,46,54,71,277,3932.31,0
158,229,50,55,73,290,3931.21,0
159,235,56,55,75,303,3930.12,0
160,236,58,59,77,312,3929.36,0
161,237,62,69,78,316,3929.03,0
162,237,60,72,78,303,3930.12,0
163,237,58,70,78,299,3930.46,0
164,236,53,65,78,286,3931.55,0
165,235,50,65,77,282,3931.88,0
166,234,47,62,77,272,3932.73,0
167,233,44,58,77,268,3933.06,0
168,233,42,55,78,260,3933.74,0
169,233,41,54,78,260,3933.74,0
170,233,40,54,78,258,3933.9,0
171,233,39,53,78,256,3934.07,0
172,233,38,51,78,255,3934.16,0
173,233,38,51,79,255,3934.16,0
174,233,37,51,79,256,3934.07,0
175,233,36,50,79,256,3934.07,0
176,233,35,49,79,252,3934.41,0
177,233,34,47,79,246,3934.91,0
178,232,31,45,79,241,3935.33,0
179,231,29,45,79,235,3935.84,0
180,230,27,43,79,232,3936.09,0
181,230,26,41,79,233,3936.01,0
182,230,28,40,79,243,3935.17,0
183,230,29,40,79,246,3934.91,0
184,230,29,43,80,249,3934.66,0
185,230,29,44,79,246,3934.91,0
186,229,27,41,79,237,3935.67,0
187,229,27,41,79,240,3935.42,0
188,229,28,41,80,242,3935.25,0
189,230,29,42,80,256,3934.07,0
190,230,31,42,81,258,3933.9,0
191,230,30,43,81,256,3934.07,0
192,230,30,44,81,254,3934.24,0
193,231,31,44,82,258,3933.9,0
194,231,31,45,82,263,3933.48,0
195,231,31,44,82,262,3933.57,0
196,231,30,43,82,256,3934.07,0
197,230,29,43,82,254,3934.24,0
198,230,28,41,82,252,3934.41,0
199,230,27,40,82,252,3934.41,0
200,230,28,40,82,252,3934.41,0
201,230,29,40,82,259,3933.82,0
202,230,30,42,83,262,3933.57,0
203,230,32,42,83,271,3932.81,0
204,231,33,44,84,273,3932.64,0
205,231,33,45,84,275,3932.47,0
206,231,33,46,84,267,3933.15,0
207,231,30,45,83,258,3933.9,0
208,230,27,44,83,246,3934.91,0
209,229,26,40,83,246,3934.91,0
210,229,26,39,84,247,3934.83,0
211,229,27,41,83,253,3934.32,0
212,229,25,41,83,246,3934.91,0
213,229,24,40,83,242,3935.25,0
