x,a,b,c,d,index_value,true_index_value,label
2,77,98,102,154,461,3778.08,0
3,170,98,102,155,444,3778.87,0
4,170,89,102,155,435,3779.28,0
5,169,89,101,151,419,3780.03,0
6,159,85,93,151,400,3780.91,0
7,158,82,89,153,397,3781.05,0
8,174,81,80,155,397,3781.05,0
9,174,80,71,155,397,3781.05,0
10,173,81,67,152,405,3780.68,0
11,164,78,75,146,390,3781.37,0
12,152,76,74,146,379,3781.88,0
13,151,74,62,141,370,3782.3,0
14,141,79,55,142,381,3781.79,0
15,140,80,51,142,385,3781.6,0
16,140,82,67,135,375,3782.07,0
17,139,78,65,127,338,3783.78,0
18,137,76,55,123,328,3784.25,0
19,125,77,52,123,316,3784.8,0
20,124,75,52,112,305,3785.31,0
21,106,71,59,104,286,3786.2,0
22,92,69,53,98,274,3786.75,0
23,85,70,46,99,267,3787.08,0
24,94,75,41,99,279,3786.52,0
25,97,76,54,107,279,3786.52,0
26,114,82,59,115,292,3785.92,0
27,131,84,55,116,305,3785.31,0
28,131,87,54,124,325,3784.39,0
29,147,90,51,125,343,3783.55,0
30,147,88,62,125,338,3783.78,0
31,146,86,60,122,326,3784.34,0
32,144,81,50,114,293,3785.87,0
33,136,78,42,113,282,3786.38,0
34,141,79,46,117,285,3786.24,0
35,145,80,45,118,286,3786.2,0
36,146,82,46,120,292,3785.92,0
37,149,84,43,128,293,3785.87,0
38,164,85,43,131,294,3785.83,0
39,164,88,52,140,304,3785.36,0
40,173,91,56,148,317,3784.76,0
41,183,93,56,157,324,3784.43,0
42,195,98,56,158,332,3784.06,0
43,214,101,68,159,349,3783.27,0
44,218,104,79,160,359,3782.81,0
45,218,102,79,161,363,3782.62,0
46,217,99,73,162,345,3783.46,0
47,208,97,67,163,337,3783.83,0
48,210,97,72,164,334,3783.97,0
49,212,95,71,166,329,3784.2,0
50,219,94,64,164,324,3784.43,0
51,219,89,62,163,316,3784.8,0
52,218,87,63,160,312,3784.99,0
53,206,82,55,160,290,3786.01,0
54,205,80,49,155,286,3786.2,0
55,201,81,46,162,295,3785.78,0
56,207,82,42,164,302,3785.45,0
57,219,85,49,167,329,3784.2,0
58,224,86,49,176,334,3783.97,0
59,224,86,49,175,328,3784.25,0
60,223,85,46,176,316,3784.8,0
