x,a,b,c,d,index_value,true_index_value
2,63,164,208,5,188,3931.52
3,74,146,208,5,222,3929.67
4,115,150,208,5,248,3928.26
5,153,155,219,8,269,3927.13
6,153,154,226,9,265,3927.34
7,152,151,213,10,270,3927.07
8,159,153,213,11,292,3925.88
9,178,153,209,14,296,3925.66
10,191,152,211,16,312,3924.8
11,212,148,224,18,313,3924.74
12,212,144,221,19,307,3925.07
13,212,139,210,20,302,3925.34
14,211,135,193,20,286,3926.21
15,201,128,183,21,281,3926.48
16,197,128,197,22,283,3926.37
17,199,128,193,23,286,3926.21
18,199,126,190,24,286,3926.21
19,199,117,179,24,269,3927.13
20,197,111,168,25,267,3927.23
21,196,102,170,26,265,3927.34
22,196,97,162,26,266,3927.29
23,195,92,151,26,262,3927.51
24,188,87,140,26,249,3928.21
25,186,82,148,26,246,3928.37
26,175,84,142,27,255,3927.89
27,183,84,133,29,267,3927.23
28,190,89,133,31,275,3926.8
29,190,88,132,31,262,3927.51
30,189,83,148,31,254,3927.94
31,180,76,142,31,230,3929.24
32,179,64,126,31,216,3930.0
33,177,60,116,31,209,3930.38
34,170,57,116,32,217,3929.95
35,173,58,123,34,222,3929.67
36,177,60,119,35,217,3929.95
37,178,56,110,36,209,3930.38
38,180,56,105,37,208,3930.43
39,180,48,115,36,198,3930.98
40,179,39,110,36,192,3931.3
41,176,29,87,36,154,3933.36
42,170,20,67,36,149,3933.63
43,163,17,78,36,136,3934.34
44,162,14,76,36,135,3934.39
45,160,18,64,37,153,3933.41
46,165,19,60,39,155,3933.31
47,165,26,66,40,169,3932.55
48,165,25,79,40,170,3932.49
49,166,24,76,41,168,3932.6
50,176,26,68,43,167,3932.66
51,176,27,67,43,166,3932.71
52,175,27,79,43,165,3932.76
53,171,27,77,44,168,3932.6
54,172,29,77,45,170,3932.49
55,184,41,75,47,201,3930.81
56,190,48,69,50,208,3930.43
57,190,60,94,51,225,3929.51
58,190,66,111,52,232,3929.13
59,191,63,112,53,223,3929.62
60,194,62,111,54,227,3929.4
61,194,54,111,54,228,3929.35
62,193,51,98,54,226,3929.46
63,192,44,83,55,209,3930.38
64,191,39,76,55,194,3931.19
65,195,41,69,57,201,3930.81
66,196,41,77,58,202,3930.76
67,196,41,82,58,201,3930.81
68,196,34,72,58,178,3932.06
69,199,33,65,59,178,3932.06
70,200,34,67,61,180,3931.95
71,200,37,71,62,197,3931.03
72,200,35,68,62,187,3931.57
73,200,32,61,61,183,3931.79
74,199,27,54,61,165,3932.76
75,195,23,57,61,152,3933.47
76,192,24,56,61,150,3933.58
77,193,24,53,62,150,3933.58
78,195,28,57,63,161,3932.98
79,195,24,60,62,147,3933.74
80,194,23,55,62,147,3933.74
81,187,20,46,62,140,3934.12
82,187,20,45,62,140,3934.12
83,186,17,39,61,120,3935.2
84,185,13,42,61,104,3936.07
85,180,9,35,61,86,3937.05
86,178,9,31,60,82,3937.26
87,177,12,31,60,85,3937.1
88,172,15,34,60,92,3936.72
89,171,21,42,60,107,3935.91
90,170,23,46,60,110,3935.75
91,168,24,42,60,114,3935.53
92,170,27,38,61,120,3935.2
93,170,30,46,62,123,3935.04
94,169,29,48,62,122,3935.09
95,168,20,43,61,106,3935.96
96,168,18,40,59,97,3936.45
97,166,14,34,58,81,3937.32
98,160,15,24,58,73,3937.75
99,153,18,30,57,62,3938.35
100,152,16,27,57,53,3938.84
101,150,17,22,57,50,3939.0
102,150,17,22,56,49,3939.05
103,149,14,23,56,45,3939.27
104,147,11,15,55,26,3940.3
105,145,8,8,55,23,3940.46
106,143,9,12,55,21,3940.57
107,141,13,12,56,28,3940.19
108,141,17,15,56,30,3940.08
109,141,20,19,55,34,3939.86
110,141,17,19,53,23,3940.46
111,139,16,19,53,19,3940.68
112,132,16,15,53,24,3940.41
113,131,20,13,53,31,3940.03
114,130,26,15,54,48,3939.11
115,131,32,18,55,64,3938.24
116,134,42,30,56,85,3937.1
117,137,48,39,57,109,3935.8
118,137,54,46,58,123,3935.04
119,137,55,51,58,128,3934.77
120,138,58,55,59,140,3934.12
121,140,61,57,60,157,3933.2
122,142,64,58,61,176,3932.17
123,143,63,59,62,182,3931.84
124,143,61,59,62,175,3932.22
125,142,58,59,62,162,3932.93
126,144,57,52,63,155,3933.31
127,145,58,50,64,161,3932.98
128,148,60,50,65,167,3932.66
129,148,61,54,66,174,3932.28
130,150,64,55,66,177,3932.11
131,150,65,55,67,178,3932.06
132,151,67,55,68,188,3931.52
133,153,71,55,70,198,3930.98
134,158,75,59,71,212,3930.22
135,162,81,65,73,226,3929.46
136,166,86,70,75,238,3928.81
137,166,89,76,76,243,3928.54
138,169,91,80,77,246,3928.37
139,169,92,84,78,246,3928.37
140,173,94,85,80,254,3927.94
141,174,95,82,81,254,3927.94
142,174,94,87,82,255,3927.89
143,174,90,89,82,242,3928.59
144,175,89,88,82,242,3928.59
145,175,87,83,83,235,3928.97
146,179,89,82,85,249,3928.21
147,182,93,84,87,261,3927.56
148,184,97,90,88,278,3926.64
149,186,105,96,90,295,3925.72
150,190,108,98,92,302,3925.34
151,190,110,102,92,309,3924.96
152,189,109,112,92,309,3924.96
153,190,107,112,93,305,3925.18
154,192,107,111,94,305,3925.18
155,193,107,108,96,308,3925.01
156,193,108,111,97,310,3924.9
157,194,109,114,97,316,3924.58
158,195,110,114,98,316,3924.58
159,196,112,114,98,319,3924.42
160,200,116,111,100,334,3923.6
161,203,120,118,103,348,3922.84
162,208,128,126,105,367,3921.81
163,208,130,131,107,377,3921.27
164,210,134,136,108,384,3920.89
165,210,132,142,109,377,3921.27
166,210,127,140,109,358,3922.3
167,209,121,132,109,336,3923.49
168,209,117,123,109,318,3924.47
169,209,113,116,109,316,3924.58
170,208,112,119,109,319,3924.42
171,209,111,117,109,319,3924.42
172,209,108,112,109,320,3924.36
173,208,103,107,108,305,3925.18
174,206,100,103,108,296,3925.66
175,204,94,97,108,277,3926.69
176,203,92,92,107,267,3927.23
177,202,88,87,106,256,3927.83
178,201,86,82,106,250,3928.16
179,199,85,79,106,255,3927.89
180,198,85,79,106,255,3927.89
181,198,84,79,106,252,3928.05
182,197,86,76,106,256,3927.83
183,197,88,72,107,261,3927.56
184,199,96,81,108,287,3926.15
185,199,98,88,109,285,3926.26
186,199,96,90,108,276,3926.75
187,198,94,89,108,263,3927.45
188,197,94,88,108,267,3927.23
189,197,92,88,109,263,3927.45
190,197,91,85,109,262,3927.51
191,197,87,80,109,246,3928.37
192,197,87,78,109,256,3927.83
193,197,87,77,110,257,3927.78
194,197,86,77,110,263,3927.45
195,197,85,74,110,262,3927.51
196,198,87,72,111,272,3926.96
197,198,88,75,112,273,3926.91
198,198,88,78,112,277,3926.69
199,197,88,77,112,279,3926.58
200,201,93,77,113,293,3925.83
201,203,96,77,115,295,3925.72
202,204,101,88,116,304,3925.23
203,207,104,96,117,304,3925.23
204,207,101,97,117,284,3926.31
205,206,101,98,117,283,3926.37
206,205,97,96,118,282,3926.42
207,205,98,96,119,292,3925.88
208,206,98,96,119,298,3925.55
209,209,101,95,121,305,3925.18
210,211,104,95,122,314,3924.69
211,212,107,102,123,320,3924.36
212,213,108,108,124,318,3924.47
213,214,108,107,125,313,3924.74
214,214,108,107,126,306,3925.12
215,214,106,109,126,305,3925.18
216,215,105,107,127,303,3925.28
217,215,104,103,127,304,3925.23
218,215,103,101,128,307,3925.07
219,214,102,101,127,303,3925.28
220,214,99,101,125,296,3925.66
221,212,96,97,125,287,3926.15
222,209,95,93,125,290,3925.99
223,208,95,90,126,291,3925.93
224,208,95,94,125,294,3925.77
225,208,93,93,125,282,3926.42
226,208,91,90,125,275,3926.8
227,207,90,86,125,268,3927.18
228,206,89,84,124,266,3927.29
229,206,89,85,124,263,3927.45
230,204,87,83,124,257,3927.78
231,204,87,82,124,263,3927.45
232,204,88,81,124,273,3926.91
233,204,88,83,124,278,3926.64
234,202,88,83,124,279,3926.58
235,202,86,83,125,273,3926.91
236,202,85,82,125,271,3927.02
237,202,85,78,125,274,3926.86
238,202,86,81,126,275,3926.8
239,203,89,81,126,283,3926.37
240,204,91,82,126,294,3925.77
241,205,94,83,127,296,3925.66
242,206,96,88,128,306,3925.12
243,208,98,90,129,313,3924.74
244,211,103,91,131,324,3924.15
245,211,104,94,132,330,3923.82
246,211,106,100,132,323,3924.2
247,209,103,103,132,316,3924.58
248,208,100,101,131,294,3925.77
249,208,94,96,131,283,3926.37
250,206,93,91,131,272,3926.96
251,206,92,90,131,286,3926.21
252,206,93,90,132,287,3926.15
253,206,94,91,132,298,3925.55
254,206,94,90,132,293,3925.83
255,206,92,88,132,287,3926.15
256,206,92,88,132,291,3925.93
257,207,93,85,133,297,3925.61
258,207,94,87,134,308,3925.01
259,207,94,86,134,314,3924.69
260,207,94,85,134,319,3924.42
261,208,95,85,134,325,3924.09
262,209,96,84,135,329,3923.87
263,209,96,83,135,329,3923.87
264,209,97,83,136,331,3923.77
265,209,98,84,136,331,3923.77
266,209,99,87,137,335,3923.55
267,210,99,87,137,337,3923.44
268,210,99,87,137,337,3923.44
269,210,99,87,138,335,3923.55
270,210,98,86,138,335,3923.55
271,210,98,85,138,335,3923.55
272,211,99,85,138,339,3923.33
273,211,100,85,139,341,3923.22
274,211,100,87,140,341,3923.22
275,211,99,87,140,333,3923.66
276,211,99,86,140,328,3923.93
277,211,101,85,140,335,3923.55
278,212,103,85,140,349,3922.79
279,212,105,90,141,360,3922.19
280,213,106,93,141,370,3921.65
281,216,113,93,143,387,3920.73
282,221,119,95,146,395,3920.3
283,224,127,109,149,409,3919.54
284,226,133,121,151,421,3918.89
285,229,139,128,153,424,3918.72
286,231,143,133,155,434,3918.18
287,233,148,142,157,438,3917.97
288,233,151,151,158,448,3917.42
289,237,154,153,160,453,3917.15
290,239,158,156,162,465,3916.5
291,241,161,163,164,468,3916.34
292,242,164,171,166,467,3916.39
293,242,165,175,166,467,3916.39
294,242,165,178,166,471,3916.18
295,242,161,177,166,453,3917.15
296,242,158,173,166,451,3917.26
297,240,151,168,165,428,3918.51
298,239,147,163,165,420,3918.94
299,238,143,154,165,416,3919.16
300,237,139,149,165,405,3919.75
301,237,137,148,165,404,3919.81
302,237,135,143,165,396,3920.24
303,237,135,141,165,396,3920.24
304,236,135,140,165,401,3919.97
