x,a,b,c,d,index_value,true_index_value
2,77,98,102,154,461,3778.08
3,170,98,102,155,444,3778.87
4,170,89,102,155,435,3779.28
5,169,89,101,151,419,3780.03
6,159,85,93,151,400,3780.91
7,158,82,89,153,397,3781.05
8,174,81,80,155,397,3781.05
9,174,80,71,155,397,3781.05
10,173,81,67,152,405,3780.68
11,164,78,75,146,390,3781.37
12,152,76,74,146,379,3781.88
13,151,74,62,141,370,3782.3
14,141,79,55,142,381,3781.79
15,140,80,51,142,385,3781.6
16,140,82,67,135,375,3782.07
17,139,78,65,127,338,3783.78
18,137,76,55,123,328,3784.25
19,125,77,52,123,316,3784.8
20,124,75,52,112,305,3785.31
21,106,71,59,104,286,3786.2
22,92,69,53,98,274,3786.75
23,85,70,46,99,267,3787.08
24,94,75,41,99,279,3786.52
25,97,76,54,107,279,3786.52
26,114,82,59,115,292,3785.92
27,131,84,55,116,305,3785.31
28,131,87,54,124,325,3784.39
29,147,90,51,125,343,3783.55
30,147,88,62,125,338,3783.78
31,146,86,60,122,326,3784.34
32,144,81,50,114,293,3785.87
33,136,78,42,113,282,3786.38
34,141,79,46,117,285,3786.24
35,145,80,45,118,286,3786.2
36,146,82,46,120,292,3785.92
37,149,84,43,128,293,3785.87
38,164,85,43,131,294,3785.83
39,164,88,52,140,304,3785.36
40,173,91,56,148,317,3784.76
41,183,93,56,157,324,3784.43
42,195,98,56,158,332,3784.06
43,214,101,68,159,349,3783.27
44,218,104,79,160,359,3782.81
45,218,102,79,161,363,3782.62
46,217,99,73,162,345,3783.46
47,208,97,67,163,337,3783.83
48,210,97,72,164,334,3783.97
49,212,95,71,166,329,3784.2
50,219,94,64,164,324,3784.43
51,219,89,62,163,316,3784.8
52,218,87,63,160,312,3784.99
53,206,82,55,160,290,3786.01
54,205,80,49,155,286,3786.2
55,201,81,46,162,295,3785.78
56,207,82,42,164,302,3785.45
57,219,85,49,167,329,3784.2
58,224,86,49,176,334,3783.97
59,224,86,49,175,328,3784.25
60,223,85,46,176,316,3784.8
61,226,85,49,170,304,3785.36
62,226,81,47,164,292,3785.92
63,225,80,43,164,286,3786.2
64,208,79,38,165,277,3786.61
65,213,82,38,166,294,3785.83
66,216,83,44,167,296,3785.73
67,216,84,44,166,311,3785.04
68,215,85,40,166,310,3785.08
69,217,88,37,168,322,3784.53
70,218,89,45,172,326,3784.34
71,218,91,50,172,335,3783.92
72,218,89,47,171,331,3784.11
73,217,86,43,171,320,3784.62
74,217,85,40,171,315,3784.85
75,218,83,40,170,299,3785.59
76,218,83,37,170,297,3785.69
77,222,83,32,171,303,3785.41
78,222,84,32,166,305,3785.31
79,222,82,39,166,295,3785.78
80,220,81,38,166,284,3786.29
81,211,79,33,166,273,3786.8
82,212,80,29,166,277,3786.61
83,212,81,29,166,287,3786.15
84,212,81,34,166,287,3786.15
85,211,80,34,166,286,3786.2
86,210,80,32,166,282,3786.38
87,217,81,31,166,285,3786.24
88,220,84,33,174,295,3785.78
89,223,85,37,178,297,3785.69
90,224,88,39,181,304,3785.36
91,226,89,38,180,302,3785.45
92,226,90,38,179,301,3785.5
93,227,91,45,173,301,3785.5
94,227,89,52,169,282,3786.38
95,226,88,51,169,280,3786.47
96,220,85,46,169,271,3786.89
97,215,86,45,171,271,3786.89
98,218,88,47,174,297,3785.69
99,222,89,46,178,298,3785.64
100,222,89,47,175,298,3785.64
101,221,88,47,167,294,3785.83
102,220,86,47,153,271,3786.89
103,218,85,45,140,268,3787.03
104,210,87,42,127,284,3786.29
105,210,59,45,114,285,3786.24
106,209,51,46,101,295,3785.78
107,165,18,19,97,286,3786.2
108,163,11,14,97,287,3786.15
109,165,12,12,98,286,3786.2
110,165,12,12,98,286,3786.2
111,164,12,17,96,289,3786.06
112,165,13,17,112,298,3785.64
113,176,18,17,117,307,3785.22
114,179,20,20,118,315,3784.85
115,179,22,26,118,311,3785.04
116,178,21,29,114,300,3785.55
117,175,20,27,114,293,3785.87
118,174,19,23,108,284,3786.29
119,172,16,22,104,276,3786.66
120,169,15,25,81,267,3787.08
