x,a,b,c,d,index_value,true_index_value
2,180,112,215,228,448,3853.62
3,200,111,215,228,447,3853.67
4,205,121,215,228,444,3853.82
5,236,126,224,228,428,3854.65
6,236,117,235,228,390,3856.6
7,235,116,230,228,355,3858.4
8,215,88,204,228,317,3860.35
9,193,88,203,223,312,3860.61
10,178,91,199,224,337,3859.32
11,184,100,201,224,354,3858.45
12,185,104,210,225,370,3857.63
13,190,114,206,226,396,3856.29
14,190,115,202,228,396,3856.29
15,195,119,200,228,418,3855.16
16,196,116,213,228,418,3855.16
17,196,104,211,228,397,3856.24
18,195,96,191,226,383,3856.96
19,191,96,177,226,386,3856.8
20,191,97,173,226,390,3856.6
21,191,98,188,226,392,3856.5
22,194,95,182,227,388,3856.7
23,198,102,174,227,393,3856.44
24,198,106,174,227,386,3856.8
25,197,103,183,224,379,3857.16
26,191,91,177,223,365,3857.88
27,189,87,166,225,358,3858.24
28,194,99,159,226,388,3856.7
29,196,100,167,227,389,3856.65
30,197,114,182,229,422,3854.95
31,202,113,179,229,424,3854.85
32,202,112,174,229,418,3855.16
33,203,112,171,228,421,3855.01
34,203,110,178,229,421,3855.01
35,202,109,177,230,424,3854.85
36,202,101,172,230,399,3856.14
37,203,98,167,229,399,3856.14
38,203,88,163,229,376,3857.32
39,203,80,163,228,364,3857.93
40,201,61,156,225,334,3859.48
41,198,55,143,218,322,3860.09
42,191,43,132,218,303,3861.07
43,190,44,141,218,303,3861.07
44,189,37,138,217,281,3862.2
45,187,35,130,215,279,3862.3
46,187,34,123,219,284,3862.04
47,191,47,117,222,308,3860.81
48,196,58,130,227,320,3860.19
49,201,77,142,230,337,3859.32
50,204,88,143,230,347,3858.81
51,206,99,145,231,356,3858.34
52,208,107,155,231,366,3857.83
53,210,112,162,232,367,3857.78
54,212,115,161,233,369,3857.68
55,213,115,158,234,359,3858.19
56,213,112,156,233,355,3858.4
57,213,103,158,232,327,3859.83
58,212,97,153,231,316,3860.4
59,208,87,146,230,304,3861.02
60,206,82,140,227,303,3861.07
61,202,76,143,224,298,3861.32
62,199,74,141,221,291,3861.68
63,196,70,137,220,280,3862.25
64,195,73,134,218,287,3861.89
65,195,74,131,218,290,3861.74
66,194,73,139,215,294,3861.53
67,191,68,138,214,285,3861.99
68,190,65,132,209,271,3862.71
69,185,60,129,206,259,3863.33
70,183,62,132,204,255,3863.53
71,182,65,131,204,257,3863.43
72,182,69,131,204,264,3863.07
73,182,71,130,209,265,3863.02
74,188,84,127,210,273,3862.61
75,188,85,135,210,274,3862.56
76,187,100,145,209,276,3862.45
77,187,101,149,209,273,3862.61
78,186,101,149,206,273,3862.61
79,185,101,151,207,281,3862.2
80,186,107,153,209,285,3861.99
81,188,112,152,209,304,3861.02
82,189,118,153,212,307,3860.86
83,191,128,154,217,328,3859.78
84,196,136,157,218,342,3859.06
85,196,142,166,218,355,3858.4
86,196,141,169,218,355,3858.4
87,196,140,165,217,354,3858.45
88,196,137,164,217,351,3858.6
89,196,135,163,217,352,3858.55
90,195,134,160,216,358,3858.24
91,195,125,155,216,331,3859.63
92,195,118,153,213,325,3859.94
93,193,112,151,211,302,3861.12
94,191,107,148,211,304,3861.02
95,190,111,143,210,321,3860.14
96,191,116,142,211,330,3859.68
97,191,121,147,212,340,3859.17
98,192,125,152,212,344,3858.96
99,192,121,152,212,341,3859.12
100,191,120,147,211,344,3858.96
101,192,123,143,213,351,3858.6
102,193,127,149,214,361,3858.09
103,194,130,151,215,376,3857.32
104,195,131,149,216,377,3857.27
105,196,135,149,217,388,3856.7
106,197,137,149,219,390,3856.6
107,199,141,154,220,395,3856.34
108,199,140,156,220,395,3856.34
109,198,137,154,215,387,3856.75
110,197,134,154,217,385,3856.86
111,197,131,154,219,378,3857.21
112,199,131,152,219,378,3857.21
113,199,129,149,219,378,3857.21
114,199,125,147,219,371,3857.57
115,199,121,143,218,369,3857.68
116,198,110,143,218,350,3858.65
117,197,104,139,212,342,3859.06
118,195,94,132,210,329,3859.73
119,192,90,129,207,323,3860.04
120,191,89,129,205,319,3860.25
121,190,86,130,204,310,3860.71
122,189,78,126,203,301,3861.17
123,187,73,122,195,284,3862.04
124,183,64,116,192,270,3862.76
125,181,61,115,187,260,3863.28
126,179,60,113,186,256,3863.48
127,179,58,111,185,253,3863.64
128,178,52,108,184,246,3864.0
129,177,49,107,181,235,3864.56
130,175,44,103,178,229,3864.87
131,174,44,101,176,224,3865.13
132,173,45,98,174,223,3865.18
133,172,45,98,173,222,3865.23
134,171,45,98,172,219,3865.38
135,171,45,96,172,217,3865.49
136,171,43,95,171,213,3865.69
137,170,41,92,170,210,3865.84
138,170,44,92,170,216,3865.54
139,170,46,93,171,229,3864.87
140,171,51,95,172,240,3864.3
141,172,56,95,173,250,3863.79
142,173,58,95,174,248,3863.89
143,173,64,99,174,247,3863.94
144,173,63,100,174,235,3864.56
145,173,60,101,172,221,3865.28
146,172,53,97,168,209,3865.9
147,170,48,97,163,197,3866.51
148,168,47,94,162,206,3866.05
149,168,48,94,162,212,3865.74
150,168,52,94,160,221,3865.28
151,167,51,94,159,218,3865.43
152,166,49,94,157,213,3865.69
153,165,46,92,155,208,3865.95
154,164,44,89,154,203,3866.2
155,164,43,85,153,205,3866.1
156,163,43,87,152,206,3866.05
157,162,42,86,146,206,3866.05
158,160,43,83,146,206,3866.05
159,161,44,83,146,208,3865.95
160,161,41,81,146,199,3866.41
161,161,37,81,144,195,3866.62
162,159,32,77,141,181,3867.33
163,158,30,75,140,180,3867.39
164,158,28,74,140,181,3867.33
165,158,25,74,138,178,3867.49
166,156,21,70,134,172,3867.8
167,155,20,69,134,168,3868.0
168,155,20,68,133,174,3867.69
169,155,20,67,132,179,3867.44
170,154,18,69,130,180,3867.39
171,153,16,67,129,176,3867.59
172,152,13,62,125,171,3867.85
173,151,11,62,124,169,3867.95
174,151,9,62,124,170,3867.9
175,151,9,61,123,170,3867.9
176,150,11,59,122,177,3867.54
177,150,13,59,121,180,3867.39
178,150,16,61,122,187,3867.03
179,151,16,64,122,189,3866.92
180,151,15,63,122,195,3866.62
181,151,14,60,123,199,3866.41
182,153,20,58,123,210,3865.84
183,153,23,59,125,219,3865.38
184,154,32,64,126,234,3864.61
185,154,34,68,128,244,3864.1
186,156,39,69,130,256,3863.48
187,157,43,69,133,264,3863.07
188,158,47,73,134,272,3862.66
189,159,51,76,134,276,3862.45
190,159,53,76,134,277,3862.4
191,159,54,76,134,276,3862.45
192,159,53,78,134,274,3862.56
193,159,52,77,134,275,3862.51
194,160,55,77,134,278,3862.35
195,160,56,78,135,281,3862.2
196,160,58,78,137,285,3861.99
197,161,62,81,139,294,3861.53
198,163,65,82,140,297,3861.38
199,163,68,83,140,306,3860.91
200,163,69,85,140,304,3861.02
201,163,68,87,140,301,3861.17
202,163,63,87,139,286,3861.94
203,163,60,83,137,277,3862.4
204,162,53,78,137,261,3863.23
205,162,50,76,135,252,3863.69
206,161,47,76,135,251,3863.74
207,161,48,73,135,254,3863.58
208,161,48,73,135,265,3863.02
209,161,48,72,134,268,3862.87
210,161,49,72,134,268,3862.87
211,161,50,73,135,268,3862.87
212,163,53,73,137,274,3862.56
213,164,56,73,139,277,3862.4
214,164,60,74,139,282,3862.15
215,164,62,77,139,283,3862.09
216,164,63,78,139,282,3862.15
217,165,63,78,139,279,3862.3
218,165,60,77,139,273,3862.61
219,165,59,76,138,266,3862.97
220,165,57,76,138,259,3863.33
221,165,56,74,138,253,3863.64
222,164,56,74,135,252,3863.69
223,163,56,74,133,252,3863.69
224,163,54,76,132,245,3864.05
225,162,52,75,131,240,3864.3
226,162,49,72,131,227,3864.97
227,162,47,71,131,220,3865.33
228,162,46,70,130,216,3865.54
229,161,45,70,129,217,3865.49
