x,a,b,c,d,index_value,true_index_value
2,243,5,104,236,389,3925.2
3,242,4,104,236,395,3924.6
4,233,1,104,236,398,3924.29
5,232,2,109,236,397,3924.39
6,218,2,125,236,391,3925.0
7,218,13,130,236,384,3925.71
8,217,26,124,236,395,3924.6
9,208,41,138,236,396,3924.49
10,207,57,153,235,411,3922.97
11,203,65,175,235,411,3922.97
12,197,72,187,233,411,3922.97
13,196,84,185,233,414,3922.67
14,196,89,185,233,414,3922.67
15,195,97,186,232,422,3921.85
16,190,101,198,231,427,3921.35
17,187,102,195,230,431,3920.94
18,187,104,189,230,433,3920.74
19,189,108,183,231,437,3920.33
20,199,117,184,231,447,3919.32
21,204,124,206,232,453,3918.71
22,216,135,219,232,467,3917.29
23,220,141,219,232,469,3917.08
24,220,144,222,232,467,3917.29
25,219,137,229,231,457,3918.3
26,215,129,217,230,441,3919.93
27,213,121,199,230,429,3921.14
28,207,109,190,229,406,3923.48
29,205,107,184,226,402,3923.89
30,179,95,183,224,383,3925.81
31,169,91,177,222,371,3927.03
32,167,88,168,221,367,3927.44
33,155,95,162,221,367,3927.44
34,154,100,179,221,370,3927.13
35,154,109,188,220,385,3925.61
36,156,113,186,220,390,3925.1
37,156,110,184,220,386,3925.51
38,155,109,184,219,386,3925.51
39,153,102,181,219,377,3926.42
40,152,101,174,218,377,3926.42
41,154,100,165,220,379,3926.22
42,169,114,162,220,395,3924.6
43,174,119,175,221,406,3923.48
44,178,132,194,221,422,3921.85
45,181,133,198,222,422,3921.85
46,185,133,193,222,421,3921.96
47,189,137,189,223,425,3921.55
48,196,141,195,223,434,3920.64
49,196,146,200,223,439,3920.13
50,196,142,201,223,431,3920.94
51,195,137,199,222,424,3921.65
52,191,131,199,221,405,3923.58
53,186,129,187,219,405,3923.58
54,180,130,189,220,408,3923.28
55,187,136,191,220,426,3921.45
56,187,137,187,220,429,3921.14
57,187,134,194,220,416,3922.46
58,187,132,191,218,408,3923.28
59,186,129,184,218,395,3924.6
60,184,128,181,218,394,3924.7
61,183,127,183,217,392,3924.9
62,181,124,178,217,386,3925.51
63,179,123,172,216,384,3925.71
64,180,125,166,218,389,3925.2
65,188,131,164,219,401,3923.99
66,194,137,175,219,411,3922.97
67,194,141,187,219,420,3922.06
68,194,140,187,219,423,3921.75
69,196,141,182,220,426,3921.45
70,203,142,186,220,430,3921.04
71,203,143,193,220,433,3920.74
72,203,140,192,220,433,3920.74
73,202,137,187,219,430,3921.04
74,199,130,184,217,424,3921.65
75,192,126,186,213,412,3922.87
76,177,119,180,212,401,3923.99
77,171,115,175,210,392,3924.9
78,168,113,167,210,390,3925.1
79,168,113,167,210,390,3925.1
80,167,113,171,209,389,3925.2
81,163,112,168,209,386,3925.51
82,162,111,163,209,385,3925.61
83,170,112,160,209,384,3925.71
84,170,113,169,209,381,3926.02
85,169,107,170,208,371,3927.03
86,163,105,165,204,368,3927.34
87,152,105,156,204,365,3927.64
88,153,107,159,205,366,3927.54
89,157,114,168,205,369,3927.24
90,157,117,171,205,372,3926.93
91,157,119,170,204,374,3926.73
92,155,121,170,204,374,3926.73
93,157,123,173,204,374,3926.73
94,157,125,173,204,375,3926.63
95,160,126,172,206,378,3926.32
96,169,135,170,207,392,3924.9
97,174,139,172,208,401,3923.99
98,177,149,187,208,415,3922.57
99,178,153,194,208,424,3921.65
100,178,155,193,208,425,3921.55
101,178,153,192,207,426,3921.45
102,178,151,193,207,425,3921.55
103,178,149,188,207,425,3921.55
104,179,145,182,207,421,3921.96
105,179,141,176,207,410,3923.07
106,178,136,175,206,405,3923.58
107,174,131,168,205,393,3924.8
108,172,125,162,204,389,3925.2
109,171,120,155,203,383,3925.81
110,167,115,147,203,377,3926.42
111,165,112,144,202,374,3926.73
112,163,112,140,201,374,3926.73
113,163,112,142,201,374,3926.73
114,162,112,140,201,373,3926.83
115,161,114,139,201,377,3926.42
116,162,115,139,201,378,3926.32
117,163,118,143,200,383,3925.81
118,163,119,142,200,381,3926.02
119,163,120,140,200,380,3926.12
120,163,120,142,200,376,3926.52
121,163,119,141,200,374,3926.73
122,161,117,136,199,370,3927.13
123,160,113,133,199,361,3928.05
124,158,112,130,197,361,3928.05
125,155,107,126,196,351,3929.06
126,150,107,124,195,351,3929.06
127,149,108,121,195,353,3928.86
128,149,106,122,194,350,3929.16
129,148,105,121,193,343,3929.87
130,143,101,116,192,335,3930.69
131,140,94,113,191,320,3932.21
132,138,88,106,186,312,3933.02
133,122,79,98,182,297,3934.54
134,112,78,96,179,294,3934.85
135,105,80,96,179,294,3934.85
136,104,84,104,178,293,3934.95
137,102,77,107,177,275,3936.78
138,99,76,102,173,266,3937.69
139,89,67,100,172,251,3939.21
140,87,66,98,170,244,3939.93
141,82,48,90,168,235,3940.84
142,78,47,84,166,227,3941.65
143,71,50,77,164,236,3940.74
144,69,61,85,164,240,3940.33
145,69,75,95,163,261,3938.2
146,69,82,102,163,260,3938.3
147,69,82,104,162,260,3938.3
148,69,82,103,162,253,3939.01
149,69,83,98,162,252,3939.11
150,69,74,97,162,240,3940.33
151,68,73,89,159,235,3940.84
152,65,71,88,158,226,3941.75
153,60,79,92,158,226,3941.75
154,60,80,93,157,220,3942.36
155,59,78,94,156,211,3943.28
156,57,76,91,154,201,3944.29
157,52,72,87,153,189,3945.51
