x,a,b,c,d,index_value,true_index_value
2,226,168,235,237,434,3726.51
3,243,182,235,237,451,3722.58
4,243,215,235,237,463,3719.8
5,242,212,236,237,467,3718.88
6,236,192,226,237,452,3722.35
7,227,183,212,237,449,3723.04
8,220,169,197,237,436,3726.05
9,210,161,184,237,433,3726.74
10,191,159,176,237,428,3727.9
11,179,160,184,237,428,3727.9
12,179,164,191,237,428,3727.9
13,177,165,188,237,427,3728.13
14,171,167,183,237,428,3727.9
15,173,172,180,237,432,3726.97
16,174,176,190,237,434,3726.51
17,174,182,195,237,436,3726.05
18,173,186,197,237,436,3726.05
19,171,188,197,237,436,3726.05
20,170,188,201,237,435,3726.28
21,166,185,204,237,433,3726.74
22,165,185,198,237,432,3726.97
23,163,191,192,237,437,3725.81
24,164,197,192,237,437,3725.81
25,166,206,204,237,442,3724.66
26,168,212,213,237,444,3724.2
27,171,215,212,237,446,3723.73
28,171,217,211,237,448,3723.27
29,170,213,207,236,446,3723.73
30,165,210,214,236,444,3724.2
31,155,203,211,235,438,3725.58
32,153,200,205,235,436,3726.05
33,150,200,199,235,433,3726.74
34,154,203,205,236,438,3725.58
35,162,213,211,236,444,3724.2
36,166,216,211,237,450,3722.81
37,169,218,212,237,455,3721.65
38,169,214,208,237,453,3722.11
39,169,210,210,237,448,3723.27
40,168,202,205,236,442,3724.66
41,167,194,197,236,436,3726.05
42,165,185,189,236,431,3727.2
43,163,173,186,235,425,3728.59
44,155,164,178,234,418,3730.21
45,147,156,169,233,413,3731.36
46,144,147,165,232,406,3732.98
47,142,146,162,230,405,3733.21
48,131,149,165,230,406,3732.98
49,126,154,167,229,411,3731.83
50,126,155,165,229,412,3731.6
51,125,155,164,228,411,3731.83
52,120,151,168,228,409,3732.29
53,121,156,167,228,412,3731.6
54,124,158,163,228,413,3731.36
55,124,165,167,228,415,3730.9
56,124,167,167,228,414,3731.13
57,123,168,173,228,414,3731.13
58,124,165,170,228,411,3731.83
59,124,161,168,228,408,3732.52
60,123,157,163,227,404,3733.45
61,124,157,163,227,402,3733.91
62,124,158,167,227,399,3734.6
63,123,156,165,227,397,3735.06
64,122,152,159,227,392,3736.22
65,122,148,157,226,389,3736.91
66,122,146,158,226,388,3737.15
67,122,147,157,226,386,3737.61
68,122,147,157,226,387,3737.38
69,121,148,157,226,387,3737.38
70,120,148,161,225,386,3737.61
71,119,151,160,226,385,3737.84
72,123,154,157,226,385,3737.84
73,123,157,159,226,383,3738.3
74,122,159,159,225,383,3738.3
75,120,162,161,225,384,3738.07
76,120,169,165,225,388,3737.15
77,122,172,165,225,391,3736.45
78,122,174,165,224,393,3735.99
79,122,171,166,224,390,3736.68
80,121,169,161,224,388,3737.15
81,120,168,159,224,387,3737.38
82,120,164,158,223,385,3737.84
83,118,161,154,224,382,3738.53
84,122,171,158,224,391,3736.45
85,124,179,166,224,393,3735.99
86,124,189,173,224,402,3733.91
87,125,193,177,224,399,3734.6
88,125,190,179,224,397,3735.06
89,124,187,177,224,390,3736.68
90,123,184,172,223,388,3737.15
91,123,186,169,223,389,3736.91
92,122,186,171,223,390,3736.68
93,123,184,171,223,389,3736.91
94,123,182,167,223,387,3737.38
95,123,179,165,223,385,3737.84
96,122,178,162,223,384,3738.07
97,122,173,162,222,382,3738.53
98,121,168,161,222,378,3739.46
99,119,165,156,221,374,3740.38
100,117,162,151,220,371,3741.08
101,116,157,151,220,368,3741.77
102,114,155,151,219,363,3742.93
103,110,151,147,218,359,3743.85
104,108,152,147,217,357,3744.31
105,106,152,149,217,356,3744.55
106,105,151,150,216,354,3745.01
107,104,148,148,216,350,3745.93
108,104,154,146,216,349,3746.16
109,104,156,146,216,351,3745.7
110,104,163,150,216,353,3745.24
111,104,164,156,215,352,3745.47
112,105,165,155,215,351,3745.7
113,105,165,154,215,350,3745.93
114,104,158,152,215,346,3746.86
115,102,156,148,214,344,3747.32
116,100,149,145,213,339,3748.48
117,99,151,142,213,339,3748.48
118,99,150,141,213,338,3748.71
119,98,148,143,211,333,3749.86
120,95,144,141,211,329,3750.79
121,94,143,140,210,323,3752.18
122,94,145,139,210,322,3752.41
123,93,146,139,209,321,3752.64
124,92,146,140,209,320,3752.87
125,90,146,141,207,316,3753.8
126,87,141,140,207,312,3754.72
127,86,136,134,206,306,3756.11
128,83,131,130,204,302,3757.03
129,79,129,131,203,301,3757.26
130,77,131,131,202,302,3757.03
131,76,129,131,202,299,3757.73
132,75,129,127,201,298,3757.96
133,76,139,121,202,302,3757.03
134,79,148,129,202,310,3755.18
135,80,161,142,202,315,3754.03
136,80,167,149,202,319,3753.1
137,80,166,152,202,316,3753.8
138,79,164,151,201,314,3754.26
139,79,163,149,201,313,3754.49
140,78,162,145,201,311,3754.95
141,78,161,145,200,310,3755.18
142,78,164,142,200,310,3755.18
143,78,167,144,200,313,3754.49
144,79,171,147,200,314,3754.26
145,79,176,147,200,315,3754.03
146,80,178,147,201,316,3753.8
147,82,184,150,201,319,3753.1
148,84,188,151,201,323,3752.18
149,84,192,155,201,325,3751.71
150,84,194,157,201,325,3751.71
151,84,192,156,201,321,3752.64
152,84,191,156,200,321,3752.64
153,84,191,153,200,318,3753.33
154,85,194,153,202,322,3752.41
155,88,201,153,202,327,3751.25
156,89,203,155,202,329,3750.79
157,90,209,161,202,331,3750.33
158,90,210,163,202,331,3750.33
159,91,211,162,203,332,3750.1
160,93,215,160,203,335,3749.4
161,95,219,165,204,339,3748.48
162,97,224,170,204,343,3747.55
163,98,228,173,204,346,3746.86
164,98,231,176,204,345,3747.09
165,99,230,178,204,345,3747.09
166,99,229,176,204,343,3747.55
167,99,227,175,204,340,3748.25
168,99,224,172,204,338,3748.71
169,99,221,168,204,334,3749.63
170,99,217,167,204,329,3750.79
171,99,215,164,203,327,3751.25
172,98,211,159,203,323,3752.18
173,98,210,158,203,323,3752.18
174,98,211,158,203,325,3751.71
175,98,212,158,203,326,3751.48
176,98,215,157,203,329,3750.79
177,100,219,157,204,333,3749.86
178,101,226,159,204,337,3748.94
179,102,228,164,204,340,3748.25
180,102,232,170,204,342,3747.78
181,102,233,170,203,342,3747.78
182,102,232,170,203,340,3748.25
183,102,230,171,203,339,3748.48
184,102,229,170,204,337,3748.94
185,103,228,166,204,338,3748.71
186,104,228,165,204,338,3748.71
187,104,225,165,204,336,3749.17
188,104,223,163,204,334,3749.63
189,103,220,160,203,329,3750.79
190,103,218,158,203,327,3751.25
191,102,215,156,202,325,3751.71
192,101,212,156,202,322,3752.41
193,101,210,152,201,318,3753.33
194,100,206,150,201,314,3754.26
195,99,203,147,201,310,3755.18
196,99,199,145,201,306,3756.11
197,98,197,141,200,304,3756.57
198,97,196,141,199,301,3757.26
199,97,197,141,199,300,3757.5
200,96,199,142,198,302,3757.03
201,95,200,142,198,303,3756.8
202,94,201,146,197,304,3756.57
203,94,204,145,197,306,3756.11
204,94,205,145,197,306,3756.11
205,94,206,147,197,307,3755.88
206,94,203,149,197,304,3756.57
207,92,201,146,196,301,3757.26
208,91,199,141,195,299,3757.73
209,91,202,141,196,300,3757.5
210,93,205,142,196,304,3756.57
211,93,208,146,196,305,3756.34
212,93,208,148,196,305,3756.34
213,93,204,146,196,301,3757.26
214,92,200,143,195,295,3758.65
215,90,194,138,193,290,3759.81
216,89,190,137,193,285,3760.96
217,88,187,134,192,283,3761.43
218,88,184,132,192,281,3761.89
219,86,183,132,191,281,3761.89
220,85,184,134,191,282,3761.66
221,85,186,135,191,283,3761.43
222,85,187,134,191,283,3761.43
223,85,187,134,190,283,3761.43
224,85,191,136,190,287,3760.5
225,85,193,137,190,289,3760.04
226,85,198,140,190,292,3759.35
227,85,198,141,190,291,3759.58
228,85,196,140,190,289,3760.04
229,85,194,140,189,286,3760.73
230,84,192,136,189,285,3760.96
231,83,192,135,188,285,3760.96
232,83,194,135,188,287,3760.5
233,83,195,136,188,287,3760.5
234,83,196,137,188,286,3760.73
235,82,195,136,188,284,3761.2
236,82,193,135,187,282,3761.66
237,82,189,133,187,278,3762.58
238,80,186,132,186,273,3763.74
239,78,182,130,185,269,3764.66
240,77,178,128,184,264,3765.82
241,76,172,126,184,257,3767.44
242,75,169,123,182,256,3767.67
243,72,162,121,181,247,3769.75
244,72,161,120,180,247,3769.75
245,71,162,118,180,247,3769.75
246,71,167,120,180,251,3768.83
247,71,169,125,180,252,3768.6
248,71,173,127,180,256,3767.67
249,71,174,126,180,257,3767.44
250,71,172,126,179,255,3767.9
251,71,170,126,178,254,3768.13
252,70,167,123,178,250,3769.06
253,69,164,121,178,248,3769.52
254,68,163,119,177,246,3769.98
255,68,163,119,177,247,3769.75
256,67,163,121,176,247,3769.75
257,66,163,120,176,247,3769.75
258,66,162,118,176,244,3770.45
259,66,160,117,175,244,3770.45
260,65,158,117,175,239,3771.6
261,65,154,114,174,237,3772.06
262,63,153,112,173,234,3772.76
263,62,151,112,172,235,3772.53
264,61,151,112,172,235,3772.53
265,62,155,113,172,238,3771.83
266,62,157,116,172,240,3771.37
267,62,162,118,171,243,3770.68
268,62,165,119,172,245,3770.21
