x,a,b,c,d,index_value,true_index_value
2,189,23,107,235,465,3870.67
3,188,23,107,235,444,3872.55
4,164,23,107,232,436,3873.26
5,138,22,107,231,420,3874.69
6,123,22,102,227,415,3875.14
7,108,20,100,225,406,3875.95
8,104,19,91,222,405,3876.04
9,96,21,82,222,402,3876.3
10,98,23,75,221,402,3876.3
11,106,23,84,221,389,3877.47
12,106,25,91,218,388,3877.55
13,108,26,84,218,380,3878.27
14,108,32,78,218,381,3878.18
15,107,33,73,216,382,3878.09
16,109,33,89,215,384,3877.91
17,109,32,86,215,384,3877.91
18,108,31,76,213,383,3878.0
19,106,28,65,213,378,3878.45
20,105,27,60,209,373,3878.9
21,102,28,69,208,366,3879.52
22,101,31,69,208,364,3879.7
23,101,33,68,208,359,3880.15
24,102,35,65,207,359,3880.15
25,102,36,74,206,353,3880.68
26,101,30,74,204,336,3882.2
27,96,26,64,199,320,3883.63
28,89,20,48,197,304,3885.06
29,81,21,44,195,292,3886.14
30,79,21,58,193,282,3887.03
31,78,19,59,189,279,3887.3
32,71,18,51,188,266,3888.46
33,71,22,48,187,269,3888.19
34,71,25,58,186,270,3888.1
35,71,29,65,185,268,3888.28
36,70,32,63,183,265,3888.55
37,70,33,58,183,266,3888.46
38,70,34,55,182,259,3889.09
39,70,34,63,179,253,3889.62
40,68,34,62,177,248,3890.07
41,65,35,58,176,249,3889.98
42,65,35,57,175,246,3890.25
43,67,38,63,174,251,3889.8
44,70,38,63,174,248,3890.07
45,70,37,63,173,245,3890.34
46,69,36,54,171,236,3891.14
47,66,32,49,170,226,3892.04
48,65,31,54,166,225,3892.12
49,62,29,48,165,215,3893.02
50,59,29,44,164,212,3893.29
51,57,28,45,161,209,3893.55
52,55,26,46,159,201,3894.27
53,54,28,45,159,206,3893.82
54,60,35,42,159,212,3893.29
55,63,41,48,160,226,3892.04
56,67,50,55,161,239,3890.87
57,72,57,68,161,248,3890.07
58,74,62,77,161,255,3889.44
59,74,63,80,161,244,3890.43
60,74,63,79,160,241,3890.69
61,74,56,79,159,216,3892.93
62,72,52,73,155,206,3893.82
63,68,47,61,151,189,3895.34
64,63,43,53,149,186,3895.61
65,63,44,49,148,188,3895.43
66,64,47,55,148,187,3895.52
67,64,49,58,148,181,3896.06
68,63,47,59,144,175,3896.59
69,58,46,53,141,166,3897.4
70,55,41,53,136,155,3898.38
71,52,40,54,132,153,3898.56
72,46,37,47,131,145,3899.28
73,44,37,45,127,142,3899.54
74,39,38,41,123,144,3899.37
75,39,41,47,123,145,3899.28
76,40,44,50,122,150,3898.83
77,40,45,51,121,140,3899.72
78,39,45,49,117,139,3899.81
79,37,46,49,117,134,3900.26
80,37,47,50,116,137,3899.99
81,38,49,47,115,138,3899.9
82,38,50,45,113,129,3900.71
83,37,49,44,110,127,3900.88
84,35,36,46,109,103,3903.03
85,33,35,41,97,102,3903.12
86,20,36,29,95,99,3903.39
87,19,38,40,92,105,3902.85
88,19,45,49,90,102,3903.12
89,20,47,48,90,100,3903.3
90,20,47,46,90,98,3903.48
91,20,48,46,87,91,3904.1
92,20,48,43,84,84,3904.73
93,20,49,45,84,80,3905.09
94,20,51,45,83,79,3905.18
95,20,40,44,81,75,3905.53
96,19,33,38,78,66,3906.34
97,17,15,25,75,53,3907.5
98,14,8,20,72,47,3908.04
99,13,3,12,67,44,3908.3
100,9,3,13,65,44,3908.3
101,9,2,12,63,40,3908.66
102,8,1,13,61,35,3909.11
103,7,3,10,59,35,3909.11
104,8,9,10,58,45,3908.21
105,10,13,15,58,51,3907.68
106,10,20,22,58,62,3906.69
107,11,26,28,57,68,3906.16
108,13,31,31,58,76,3905.44
109,16,38,36,58,87,3904.46
110,17,42,38,58,95,3903.74
111,17,45,45,58,86,3904.55
112,17,43,44,55,82,3904.91
113,16,41,40,53,68,3906.16
114,15,40,34,51,68,3906.16
115,15,40,35,51,69,3906.07
116,15,39,36,50,63,3906.61
117,15,36,32,47,56,3907.23
118,13,32,26,44,46,3908.12
119,11,28,22,41,31,3909.47
120,10,24,22,37,27,3909.82
121,9,25,18,34,27,3909.82
122,9,26,16,34,27,3909.82
123,9,30,22,33,27,3909.82
124,10,30,21,33,25,3910.0
125,10,30,18,31,14,3910.99
126,10,30,16,30,8,3911.52
127,10,31,12,29,8,3911.52
128,10,31,9,28,7,3911.61
129,10,31,10,25,7,3911.61
130,10,33,8,25,10,3911.34
131,12,39,8,25,24,3910.09
132,13,42,10,25,31,3909.47
133,14,49,16,25,40,3908.66
134,15,51,22,26,46,3908.12
135,18,56,23,27,49,3907.86
136,20,59,23,27,53,3907.5
137,20,59,28,27,37,3908.93
138,20,56,30,24,33,3909.29
139,18,53,22,22,21,3910.36
140,19,55,19,22,22,3910.27
141,20,60,21,23,35,3909.11
142,22,63,22,23,38,3908.84
143,24,68,29,24,50,3907.77
144,25,73,33,26,56,3907.23
145,28,78,35,27,67,3906.25
146,30,83,39,27,75,3905.53
147,30,86,48,27,82,3904.91
148,30,88,54,25,82,3904.91
149,31,88,53,26,77,3905.35
150,33,88,51,27,77,3905.35
151,34,90,48,27,84,3904.73
152,34,91,50,27,89,3904.28
153,35,92,52,27,91,3904.1
154,36,92,51,26,91,3904.1
155,36,90,50,26,83,3904.82
156,36,86,50,25,73,3905.71
157,36,83,42,24,61,3906.78
158,36,80,35,23,57,3907.14
159,36,80,34,23,57,3907.14
160,37,81,33,23,64,3906.52
161,38,83,35,23,66,3906.34
162,39,84,37,23,66,3906.34
163,39,83,36,23,66,3906.34
164,39,83,34,23,61,3906.78
165,40,84,34,23,66,3906.34
166,41,85,34,23,68,3906.16
167,42,87,36,23,73,3905.71
168,42,88,35,23,75,3905.53
169,42,89,35,23,79,3905.18
170,43,89,37,23,82,3904.91
171,43,90,37,24,84,3904.73
172,44,92,36,24,86,3904.55
173,44,92,36,24,83,3904.82
174,45,91,38,23,83,3904.82
175,46,92,37,23,83,3904.82
176,46,92,37,23,83,3904.82
177,46,92,36,23,81,3905.0
178,46,90,34,23,75,3905.53
179,46,87,33,21,67,3906.25
180,45,85,28,19,62,3906.69
181,45,85,24,19,60,3906.87
182,46,85,24,19,62,3906.69
183,46,86,26,19,67,3906.25
184,47,87,27,20,69,3906.07
185,47,88,29,20,72,3905.8
186,48,88,28,20,73,3905.71
187,48,88,28,20,73,3905.71
188,49,89,28,20,73,3905.71
189,49,91,27,20,74,3905.62
190,50,92,27,21,77,3905.35
191,51,94,29,21,82,3904.91
192,52,97,32,22,90,3904.19
193,53,98,35,23,94,3903.83
194,54,100,39,23,98,3903.48
195,55,101,39,25,99,3903.39
196,57,103,39,26,105,3902.85
197,58,106,44,27,107,3902.67
198,59,107,47,27,115,3901.96
199,60,109,48,28,119,3901.6
200,60,109,50,28,122,3901.33
201,61,109,50,28,123,3901.24
202,62,108,53,28,124,3901.15
203,62,108,52,28,124,3901.15
204,63,109,50,28,123,3901.24
205,63,109,49,28,118,3901.69
206,63,107,49,28,110,3902.4
207,63,106,45,28,107,3902.67
208,64,106,44,29,108,3902.58
209,65,107,44,29,112,3902.23
