x,a,b,c,d,index_value,true_index_value
2,96,39,86,155,131,4011.35
3,156,64,86,155,182,4009.06
4,191,82,86,161,208,4007.9
5,216,110,113,176,244,4006.28
6,227,123,131,189,250,4006.01
7,227,131,142,194,267,4005.25
8,235,146,152,200,316,4003.05
9,235,150,155,205,333,4002.29
10,239,153,155,207,361,4001.03
11,241,149,164,214,358,4001.17
12,241,144,164,214,335,4002.2
13,240,139,145,214,327,4002.56
14,235,134,126,215,321,4002.83
15,230,133,116,218,340,4001.97
16,229,134,136,220,356,4001.26
17,229,135,138,221,378,4000.27
18,228,133,131,219,371,4000.58
19,227,131,123,218,370,4000.63
20,221,129,119,218,379,4000.22
21,214,129,128,220,380,4000.18
22,215,128,129,223,399,3999.33
23,215,122,120,217,388,3999.82
24,214,119,114,216,369,4000.67
25,210,112,117,216,360,4001.08
26,201,109,110,217,350,4001.52
27,201,108,99,217,360,4001.08
28,200,107,93,216,361,4001.03
29,198,108,87,216,374,4000.45
30,194,108,99,217,376,4000.36
31,195,108,100,218,384,4000.0
32,195,109,95,222,378,4000.27
33,197,111,94,224,376,4000.36
34,197,112,105,225,369,4000.67
35,196,113,113,225,375,4000.4
36,193,113,109,225,376,4000.36
37,192,115,104,226,383,4000.04
38,192,116,103,228,383,4000.04
39,194,120,118,231,387,3999.86
40,195,122,120,233,386,3999.91
41,195,122,118,235,381,4000.13
42,195,119,118,232,364,4000.9
43,194,113,121,231,343,4001.84
44,193,108,117,231,313,4003.19
45,188,105,106,231,297,4003.9
46,186,106,104,216,296,4003.95
47,184,99,106,210,259,4005.61
48,181,96,110,205,241,4006.42
49,167,91,102,203,207,4007.94
50,163,91,100,200,207,4007.94
51,158,90,100,198,193,4008.57
52,156,89,101,198,191,4008.66
53,154,92,94,197,191,4008.66
54,153,93,91,195,193,4008.57
55,153,94,89,189,198,4008.35
56,151,92,85,183,191,4008.66
57,148,88,89,178,172,4009.51
58,146,84,84,165,152,4010.41
59,141,74,74,161,140,4010.95
60,136,57,65,158,150,4010.5
61,133,47,63,157,164,4009.87
62,126,34,61,158,196,4008.44
63,126,34,57,154,199,4008.3
64,126,32,57,152,184,4008.97
65,124,31,53,151,168,4009.69
66,122,26,53,150,141,4010.9
67,119,24,49,149,134,4011.22
68,118,20,42,148,118,4011.94
69,116,13,33,143,92,4013.1
70,113,8,32,135,77,4013.78
71,109,3,28,132,67,4014.23
72,109,2,23,130,43,4015.3
73,107,1,19,124,42,4015.35
74,104,1,14,122,22,4016.24
75,103,3,21,120,22,4016.24
76,102,5,24,117,18,4016.42
77,100,6,21,114,19,4016.38
78,100,9,18,116,28,4015.98
79,101,13,22,116,41,4015.39
80,101,18,28,116,63,4014.4
81,101,23,31,116,76,4013.82
82,101,22,30,116,60,4014.54
83,100,19,28,109,49,4015.03
84,98,15,26,106,23,4016.2
85,97,11,17,105,8,4016.87
86,96,10,13,101,14,4016.6
87,94,13,9,98,15,4016.56
88,93,15,13,98,33,4015.75
89,93,22,19,96,34,4015.71
90,93,24,19,95,41,4015.39
91,93,27,19,94,36,4015.62
92,93,30,19,99,41,4015.39
93,96,33,24,102,53,4014.85
94,96,38,28,105,75,4013.87
95,98,41,29,105,95,4012.97
96,98,41,29,105,88,4013.28
97,97,40,33,98,88,4013.28
98,95,39,31,98,74,4013.91
99,95,38,31,96,72,4014.0
100,94,39,27,100,69,4014.14
101,97,41,24,104,84,4013.46
102,99,46,32,106,103,4012.61
103,100,50,37,106,121,4011.8
104,100,53,38,106,136,4011.13
105,100,52,38,106,133,4011.26
106,99,51,40,100,128,4011.49
107,97,50,39,102,118,4011.94
108,99,52,37,105,128,4011.49
109,101,55,35,106,143,4010.81
110,101,57,38,106,153,4010.37
111,100,56,45,99,153,4010.37
112,98,54,45,99,135,4011.17
113,98,52,41,97,125,4011.62
114,96,50,36,95,112,4012.21
115,97,51,33,96,119,4011.89
116,97,52,36,105,119,4011.89
117,101,58,39,106,149,4010.55
118,101,61,40,107,159,4010.1
119,102,65,45,109,180,4009.15
120,103,68,52,110,195,4008.48
121,103,69,55,111,192,4008.62
122,104,69,54,114,192,4008.62
123,105,71,52,117,189,4008.75
124,107,72,51,119,199,4008.3
125,107,74,57,121,205,4008.03
126,108,76,59,123,214,4007.63
127,109,78,58,124,222,4007.27
128,109,80,58,124,224,4007.18
129,109,81,61,123,223,4007.22
130,108,80,62,120,209,4007.85
131,107,78,57,119,201,4008.21
132,107,76,54,116,187,4008.84
133,106,74,50,113,182,4009.06
134,105,73,50,109,183,4009.02
135,103,72,48,101,189,4008.75
136,100,72,47,99,189,4008.75
137,100,70,47,99,171,4009.56
138,99,65,47,93,142,4010.86
139,97,62,42,84,125,4011.62
140,94,59,34,80,116,4012.03
141,94,62,34,80,131,4011.35
142,94,65,33,82,153,4010.37
143,95,71,42,84,174,4009.42
144,95,75,51,85,194,4008.53
145,96,78,56,88,210,4007.81
146,97,79,60,91,206,4007.99
147,98,80,64,91,205,4008.03
148,98,80,63,91,194,4008.53
149,98,79,63,90,194,4008.53
150,98,79,60,91,192,4008.62
151,99,82,60,96,207,4007.94
152,100,84,66,98,214,4007.63
153,101,88,70,99,230,4006.91
154,102,89,70,99,239,4006.51
155,102,89,71,101,240,4006.46
156,102,90,75,103,250,4006.01
157,103,90,76,104,251,4005.97
158,103,90,75,104,257,4005.7
159,103,89,74,104,261,4005.52
160,103,90,73,105,263,4005.43
161,104,91,75,107,267,4005.25
162,105,91,77,108,268,4005.2
163,105,91,75,108,266,4005.29
164,105,90,74,108,255,4005.79
165,105,88,74,104,242,4006.37
166,103,84,70,100,231,4006.87
167,102,82,64,95,223,4007.22
168,100,81,59,90,221,4007.31
169,100,82,58,92,221,4007.31
170,100,84,61,92,233,4006.78
171,100,93,64,92,236,4006.64
172,100,104,65,88,239,4006.51
173,99,114,75,86,246,4006.19
174,99,124,86,89,260,4005.56
175,100,128,92,90,274,4004.94
176,100,129,94,90,276,4004.85
177,101,129,93,93,277,4004.8
178,101,130,93,96,281,4004.62
179,102,132,98,101,300,4003.77
180,104,134,101,105,308,4003.41
181,105,136,102,111,318,4002.96
182,107,140,104,122,330,4002.42
183,110,144,107,122,352,4001.44
184,110,147,115,123,360,4001.08
185,110,150,123,123,374,4000.45
186,110,149,124,123,366,4000.81
187,110,146,126,123,358,4001.17
188,110,143,124,120,343,4001.84
189,110,139,120,122,334,4002.24
190,110,138,117,122,339,4002.02
191,110,136,113,122,336,4002.15
192,110,132,112,122,321,4002.83
193,110,129,108,120,304,4003.59
194,109,125,102,114,283,4004.53
195,107,123,96,111,279,4004.71
196,107,122,96,111,275,4004.89
197,107,121,96,111,270,4005.12
198,107,120,94,112,259,4005.61
199,108,119,91,112,260,4005.56
200,108,119,91,112,260,4005.56
201,108,119,92,111,252,4005.92
202,108,117,93,109,245,4006.24
203,106,116,91,104,236,4006.64
204,105,114,87,100,239,4006.51
205,104,115,87,100,243,4006.33
206,104,116,89,101,253,4005.88
207,105,117,91,102,253,4005.88
208,105,117,91,102,260,4005.56
209,105,117,92,103,262,4005.47
210,105,118,91,103,265,4005.34
211,106,119,93,106,268,4005.2
212,106,121,93,107,273,4004.98
213,107,122,95,107,272,4005.03
214,107,120,95,107,240,4006.46
215,106,118,93,101,240,4006.46
216,105,115,91,100,213,4007.67
217,105,113,88,99,205,4008.03
218,104,112,85,94,202,4008.17
219,103,112,85,92,213,4007.67
220,103,113,86,93,214,4007.63
221,103,114,85,94,220,4007.36
222,104,114,83,94,224,4007.18
223,104,114,83,97,228,4007.0
224,105,117,85,98,240,4006.46
225,105,118,88,99,243,4006.33
226,105,119,91,99,254,4005.83
227,105,119,90,100,257,4005.7
228,105,119,90,100,267,4005.25
229,106,119,91,102,269,4005.16
